Provenance;Terms involved;Ontology;Requirement description;Result
ISO/IEC 30141:2017;["Tag"];https://ontology.tno.nl/saref.ttl;Tag exists in the ontology;undefined
ISO/IEC 30141:2017;["Application"];https://ontology.tno.nl/saref.ttl;Application exists in the ontology;undefined
ISO/IEC 30141:2017;["Person"];https://ontology.tno.nl/saref.ttl;Person exists in the ontology;undefined
ISO/IEC 30141:2017;["Thing"];https://ontology.tno.nl/saref.ttl;Thing exists in the ontology;undefined
ISO/IEC 30141:2017;["Link"];https://ontology.tno.nl/saref.ttl;Link exists in the ontology;undefined
ISO/IEC 30141:2017;["Actuator"];https://ontology.tno.nl/saref.ttl;Actuator exists in the ontology;undefined
ISO/IEC 30141:2017;["Sensor"];https://ontology.tno.nl/saref.ttl;Sensor exists in the ontology;undefined
ISO/IEC 30141:2017;'["hasTag","Property"]';https://ontology.tno.nl/saref.ttl;hasTag exists in the ontology;undefined
ISO/IEC 30141:2017;'["thingName","Property"]';https://ontology.tno.nl/saref.ttl;thingName exists in the ontology;undefined
ISO/IEC 30141:2017;'["monitorsFeatureProperty","Property"]';https://ontology.tno.nl/saref.ttl;monitorsFeatureProperty exists in the ontology;undefined
ISO/IEC 30141:2017;'["actsOnFeatureProperty","Property"]';https://ontology.tno.nl/saref.ttl;actsOnFeatureProperty exists in the ontology;undefined
ISO/IEC 30141:2017;'["interactsUsing","Property"]';https://ontology.tno.nl/saref.ttl;interactsUsing exists in the ontology;undefined
ISO/IEC 30141:2017;'["represents","Property"]';https://ontology.tno.nl/saref.ttl;represents exists in the ontology;undefined
ISO/IEC 30141:2017;'["areConnectedWith","Property"]';https://ontology.tno.nl/saref.ttl;areConnectedWith exists in the ontology;undefined
ISO/IEC 30141:2017;'["interactsWith","Property"]';https://ontology.tno.nl/saref.ttl;interactsWith exists in the ontology;undefined
ISO/IEC 30141:2017;'["isAccessibleThrough","Property"]';https://ontology.tno.nl/saref.ttl;isAccessibleThrough exists in the ontology;undefined
ISO/IEC 30141:2017;'["connects","Property"]';https://ontology.tno.nl/saref.ttl;connects exists in the ontology;undefined
ISO/IEC 30141:2017;'["exposes","Property"]';https://ontology.tno.nl/saref.ttl;exposes exists in the ontology;undefined
ISO/IEC 30141:2017;'["interactsThrough","Property"]';https://ontology.tno.nl/saref.ttl;interactsThrough exists in the ontology;undefined
ISO/IEC 30141:2017;'["holds","Property"]';https://ontology.tno.nl/saref.ttl;holds exists in the ontology;undefined
ISO/IEC 30141:2017;'["uses","Property"]';https://ontology.tno.nl/saref.ttl;uses exists in the ontology;undefined
ISO/IEC 30141:2017;'["monitors","Property"]';https://ontology.tno.nl/saref.ttl;monitors exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Vocabulary"];https://ontology.tno.nl/saref.ttl;Vocabulary exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Agent"];https://ontology.tno.nl/saref.ttl;Agent exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Stimulus"];https://ontology.tno.nl/saref.ttl;Stimulus exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Platform"];https://ontology.tno.nl/saref.ttl;Platform exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sample"];https://ontology.tno.nl/saref.ttl;Sample exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["ActuatableProperty"];https://ontology.tno.nl/saref.ttl;ActuatableProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Actuation"];https://ontology.tno.nl/saref.ttl;Actuation exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Deployment"];https://ontology.tno.nl/saref.ttl;Deployment exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["System"];https://ontology.tno.nl/saref.ttl;System exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Result"];https://ontology.tno.nl/saref.ttl;Result exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Input"];https://ontology.tno.nl/saref.ttl;Input exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["ObservableProperty"];https://ontology.tno.nl/saref.ttl;ObservableProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["FeatureOfInterest"];https://ontology.tno.nl/saref.ttl;FeatureOfInterest exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Output"];https://ontology.tno.nl/saref.ttl;Output exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sampler"];https://ontology.tno.nl/saref.ttl;Sampler exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Observation"];https://ontology.tno.nl/saref.ttl;Observation exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Procedure"];https://ontology.tno.nl/saref.ttl;Procedure exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sampling"];https://ontology.tno.nl/saref.ttl;Sampling exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Property"];https://ontology.tno.nl/saref.ttl;Property exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Thing"];https://ontology.tno.nl/saref.ttl;Thing exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sensor"];https://ontology.tno.nl/saref.ttl;Sensor exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Actuator"];https://ontology.tno.nl/saref.ttl;Actuator exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["implements","Property"]';https://ontology.tno.nl/saref.ttl;implements exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["inDeployment","Property"]';https://ontology.tno.nl/saref.ttl;inDeployment exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasFeatureOfInterest","Property"]';https://ontology.tno.nl/saref.ttl;hasFeatureOfInterest exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeBySampler","Property"]';https://ontology.tno.nl/saref.ttl;madeBySampler exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["deployedOnPlatform","Property"]';https://ontology.tno.nl/saref.ttl;deployedOnPlatform exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["phenomenonTime","Property"]';https://ontology.tno.nl/saref.ttl;phenomenonTime exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["observedProperty","Property"]';https://ontology.tno.nl/saref.ttl;observedProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeSampling","Property"]';https://ontology.tno.nl/saref.ttl;madeSampling exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasDeployment","Property"]';https://ontology.tno.nl/saref.ttl;hasDeployment exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isActedOnBy","Property"]';https://ontology.tno.nl/saref.ttl;isActedOnBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["observes","Property"]';https://ontology.tno.nl/saref.ttl;observes exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["usedProcedure","Property"]';https://ontology.tno.nl/saref.ttl;usedProcedure exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isSampleOf","Property"]';https://ontology.tno.nl/saref.ttl;isSampleOf exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeBySensor","Property"]';https://ontology.tno.nl/saref.ttl;madeBySensor exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasSubSystem","Property"]';https://ontology.tno.nl/saref.ttl;hasSubSystem exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasSample","Property"]';https://ontology.tno.nl/saref.ttl;hasSample exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isHostedBy","Property"]';https://ontology.tno.nl/saref.ttl;isHostedBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["implementedBy","Property"]';https://ontology.tno.nl/saref.ttl;implementedBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["resultTime","Property"]';https://ontology.tno.nl/saref.ttl;resultTime exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isObservedBy","Property"]';https://ontology.tno.nl/saref.ttl;isObservedBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeByActuator","Property"]';https://ontology.tno.nl/saref.ttl;madeByActuator exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["forProperty","Property"]';https://ontology.tno.nl/saref.ttl;forProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hosts","Property"]';https://ontology.tno.nl/saref.ttl;hosts exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasResult","Property"]';https://ontology.tno.nl/saref.ttl;hasResult exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["detects","Property"]';https://ontology.tno.nl/saref.ttl;detects exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["deployedSystem","Property"]';https://ontology.tno.nl/saref.ttl;deployedSystem exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isResultOf","Property"]';https://ontology.tno.nl/saref.ttl;isResultOf exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasProperty","Property"]';https://ontology.tno.nl/saref.ttl;hasProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isPropertyOf","Property"]';https://ontology.tno.nl/saref.ttl;isPropertyOf exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["wasOriginatedBy","Property"]';https://ontology.tno.nl/saref.ttl;wasOriginatedBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeObservation","Property"]';https://ontology.tno.nl/saref.ttl;madeObservation exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeActuation","Property"]';https://ontology.tno.nl/saref.ttl;madeActuation exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasOutput","Property"]';https://ontology.tno.nl/saref.ttl;hasOutput exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isProxyFor","Property"]';https://ontology.tno.nl/saref.ttl;isProxyFor exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasInput","Property"]';https://ontology.tno.nl/saref.ttl;hasInput exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["actsOnProperty","Property"]';https://ontology.tno.nl/saref.ttl;actsOnProperty exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Variable"];https://ontology.tno.nl/saref.ttl;Variable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Device"];https://ontology.tno.nl/saref.ttl;Device exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MeasuringFunction"];https://ontology.tno.nl/saref.ttl;MeasuringFunction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InterworkedDevice"];https://ontology.tno.nl/saref.ttl;InterworkedDevice exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationInput"];https://ontology.tno.nl/saref.ttl;OperationInput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["StructuredTypeVariable"];https://ontology.tno.nl/saref.ttl;StructuredTypeVariable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["GET_InputDataPoint"];https://ontology.tno.nl/saref.ttl;GET_InputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Service"];https://ontology.tno.nl/saref.ttl;Service exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Operation"];https://ontology.tno.nl/saref.ttl;Operation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Aspect"];https://ontology.tno.nl/saref.ttl;Aspect exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OutputDataPoint"];https://ontology.tno.nl/saref.ttl;OutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["AreaNetwork"];https://ontology.tno.nl/saref.ttl;AreaNetwork exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SET_OutputDataPoint"];https://ontology.tno.nl/saref.ttl;SET_OutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SimpleTypeVariable"];https://ontology.tno.nl/saref.ttl;SimpleTypeVariable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Function"];https://ontology.tno.nl/saref.ttl;Function exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Command"];https://ontology.tno.nl/saref.ttl;Command exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ThingProperty"];https://ontology.tno.nl/saref.ttl;ThingProperty exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MetaData"];https://ontology.tno.nl/saref.ttl;MetaData exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InputDataPoint"];https://ontology.tno.nl/saref.ttl;InputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationOutput"];https://ontology.tno.nl/saref.ttl;OperationOutput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["VariableConversion"];https://ontology.tno.nl/saref.ttl;VariableConversion exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ControllingFunction"];https://ontology.tno.nl/saref.ttl;ControllingFunction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Thing"];https://ontology.tno.nl/saref.ttl;Thing exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_pattern","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_pattern exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minInclusive","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_minInclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasSubService","Property"]';https://ontology.tno.nl/saref.ttl;hasSubService exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["netTechnologyCommunicationProtocol","Property"]';https://ontology.tno.nl/saref.ttl;netTechnologyCommunicationProtocol exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataType","Property"]';https://ontology.tno.nl/saref.ttl;hasDataType exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasInputDataPoint","Property"]';https://ontology.tno.nl/saref.ttl;hasInputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["exposesCommand","Property"]';https://ontology.tno.nl/saref.ttl;exposesCommand exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minExclusive","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_minExclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["netTechnologyPhysicalStandard","Property"]';https://ontology.tno.nl/saref.ttl;netTechnologyPhysicalStandard exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_length","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_length exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasThingProperty","Property"]';https://ontology.tno.nl/saref.ttl;hasThingProperty exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasCommand","Property"]';https://ontology.tno.nl/saref.ttl;hasCommand exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasOutputDataPoint","Property"]';https://ontology.tno.nl/saref.ttl;hasOutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["exposesFunction","Property"]';https://ontology.tno.nl/saref.ttl;exposesFunction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasService","Property"]';https://ontology.tno.nl/saref.ttl;hasService exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["oneM2MTargetURI","Property"]';https://ontology.tno.nl/saref.ttl;oneM2MTargetURI exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasSubStructure","Property"]';https://ontology.tno.nl/saref.ttl;hasSubStructure exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["netTechnologyProfile","Property"]';https://ontology.tno.nl/saref.ttl;netTechnologyProfile exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["refersTo","Property"]';https://ontology.tno.nl/saref.ttl;refersTo exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["isDataList","Property"]';https://ontology.tno.nl/saref.ttl;isDataList exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["consistsOf","Property"]';https://ontology.tno.nl/saref.ttl;consistsOf exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minLength","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_minLength exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasValue","Property"]';https://ontology.tno.nl/saref.ttl;hasValue exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["isPartOf","Property"]';https://ontology.tno.nl/saref.ttl;isPartOf exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["describes","Property"]';https://ontology.tno.nl/saref.ttl;describes exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasOperation","Property"]';https://ontology.tno.nl/saref.ttl;hasOperation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["oneM2MAttribute","Property"]';https://ontology.tno.nl/saref.ttl;oneM2MAttribute exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasConversion","Property"]';https://ontology.tno.nl/saref.ttl;hasConversion exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["convertsTo","Property"]';https://ontology.tno.nl/saref.ttl;convertsTo exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_maxLength","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_maxLength exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasThingRelation","Property"]';https://ontology.tno.nl/saref.ttl;hasThingRelation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_maxInclusive","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_maxInclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_maxExclusive","Property"]';https://ontology.tno.nl/saref.ttl;hasDataRestriction_maxExclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasFunction","Property"]';https://ontology.tno.nl/saref.ttl;hasFunction exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasMetaData","Property"]';https://ontology.tno.nl/saref.ttl;hasMetaData exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasOutput","Property"]';https://ontology.tno.nl/saref.ttl;hasOutput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasThingAnnotation","Property"]';https://ontology.tno.nl/saref.ttl;hasThingAnnotation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["oneM2MMethod","Property"]';https://ontology.tno.nl/saref.ttl;oneM2MMethod exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasInput","Property"]';https://ontology.tno.nl/saref.ttl;hasInput exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Water"];https://ontology.tno.nl/saref.ttl;Water exists in the ontology;passed
