Provenance;Terms involved;Ontology;Requirement description;Result
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["StructuredTypeVariable"];https://saref.etsi.org/core/v3.1.1/;StructuredTypeVariable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["GET_InputDataPoint"];https://saref.etsi.org/core/v3.1.1/;GET_InputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Service"];https://saref.etsi.org/core/v3.1.1/;Service exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Operation"];https://saref.etsi.org/core/v3.1.1/;Operation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Aspect"];https://saref.etsi.org/core/v3.1.1/;Aspect exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OutputDataPoint"];https://saref.etsi.org/core/v3.1.1/;OutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["AreaNetwork"];https://saref.etsi.org/core/v3.1.1/;AreaNetwork exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SET_OutputDataPoint"];https://saref.etsi.org/core/v3.1.1/;SET_OutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SimpleTypeVariable"];https://saref.etsi.org/core/v3.1.1/;SimpleTypeVariable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Function"];https://saref.etsi.org/core/v3.1.1/;Function exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Command"];https://saref.etsi.org/core/v3.1.1/;Command exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ThingProperty"];https://saref.etsi.org/core/v3.1.1/;ThingProperty exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MetaData"];https://saref.etsi.org/core/v3.1.1/;MetaData exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InputDataPoint"];https://saref.etsi.org/core/v3.1.1/;InputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationOutput"];https://saref.etsi.org/core/v3.1.1/;OperationOutput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["VariableConversion"];https://saref.etsi.org/core/v3.1.1/;VariableConversion exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ControllingFunction"];https://saref.etsi.org/core/v3.1.1/;ControllingFunction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Thing"];https://saref.etsi.org/core/v3.1.1/;Thing exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_pattern","Property"]';https://saref.etsi.org/core/v3.1.1/;hasDataRestriction_pattern exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minInclusive","Property"]';https://saref.etsi.org/core/v3.1.1/;hasDataRestriction_minInclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasSubService","Property"]';https://saref.etsi.org/core/v3.1.1/;hasSubService exists in the ontology;undefined
